match_id,innings,batting_team,over,over_runs,legal_balls,wickets,over_run_rate,wicket_over,high_scoring_over,momentum
1529275,1,Rajasthan Royals,8,2,6,1,2.0,1,0,Low
1529275,1,Rajasthan Royals,9,14,6,0,14.0,0,0,High
1529275,1,Rajasthan Royals,10,4,6,1,4.0,1,0,Low
1529275,1,Rajasthan Royals,11,3,6,0,3.0,0,0,Low
1529275,1,Rajasthan Royals,12,6,6,0,6.0,0,0,Medium
1529275,1,Rajasthan Royals,13,6,6,0,6.0,0,0,Medium
1529275,1,Rajasthan Royals,14,12,6,0,12.0,0,0,High
1529275,1,Rajasthan Royals,15,3,6,1,3.0,1,0,Low
1529275,1,Rajasthan Royals,16,6,6,0,6.0,0,0,Medium
1529275,1,Rajasthan Royals,17,11,6,0,11.0,0,0,High
1529275,1,Rajasthan Royals,18,12,6,0,12.0,0,0,High
1529275,1,Rajasthan Royals,19,20,6,0,20.0,0,1,Very High
1529275,2,Lucknow Super Giants,0,9,6,1,9.0,1,0,Medium
1529275,2,Lucknow Super Giants,1,1,6,1,1.0,1,0,Low
1529275,2,Lucknow Super Giants,2,6,6,1,6.0,1,0,Medium
1529275,2,Lucknow Super Giants,3,6,6,0,6.0,0,0,Medium
1529275,2,Lucknow Super Giants,4,0,6,0,0.0,0,0,Low
1529275,2,Lucknow Super Giants,5,9,6,0,9.0,0,0,Medium
1529275,2,Lucknow Super Giants,6,9,6,0,9.0,0,0,Medium
1529275,2,Lucknow Super Giants,7,4,6,0,4.0,0,0,Low
1529275,2,Lucknow Super Giants,8,6,6,0,6.0,0,0,Medium
1529275,2,Lucknow Super Giants,9,5,6,1,5.0,1,0,Low
1529275,2,Lucknow Super Giants,10,7,6,0,7.0,0,0,Medium
1529275,2,Lucknow Super Giants,11,12,6,0,12.0,0,0,High
1529275,2,Lucknow Super Giants,12,6,6,0,6.0,0,0,Medium
1529275,2,Lucknow Super Giants,13,9,6,0,9.0,0,0,Medium
1529275,2,Lucknow Super Giants,14,10,6,1,10.0,1,0,High
1529275,2,Lucknow Super Giants,15,12,6,1,12.0,1,0,High
1529275,2,Lucknow Super Giants,16,3,6,2,3.0,1,0,Low
1529275,2,Lucknow Super Giants,17,5,6,2,5.0,1,0,Low
1529276,1,Chennai Super Kings,0,7,6,0,7.0,0,0,Medium
1529276,1,Chennai Super Kings,1,19,6,0,19.0,0,1,Very High
1529276,1,Chennai Super Kings,2,6,6,1,6.0,1,0,Medium
1529276,1,Chennai Super Kings,3,19,6,0,19.0,0,1,Very High
1529276,1,Chennai Super Kings,4,13,6,0,13.0,0,0,High
1529276,1,Chennai Super Kings,5,9,6,1,9.0,1,0,Medium
1529276,1,Chennai Super Kings,6,10,6,0,10.0,0,0,High
1529276,1,Chennai Super Kings,7,8,6,0,8.0,0,0,Medium
1529276,1,Chennai Super Kings,8,5,6,1,5.0,1,0,Low
1529276,1,Chennai Super Kings,9,15,6,0,15.0,0,1,Very High
1529276,1,Chennai Super Kings,10,11,6,1,11.0,1,0,High
1529276,1,Chennai Super Kings,11,6,6,0,6.0,0,0,Medium
1529276,1,Chennai Super Kings,12,3,6,0,3.0,0,0,Low
1529276,1,Chennai Super Kings,13,14,6,0,14.0,0,0,High
1529276,1,Chennai Super Kings,14,4,6,0,4.0,0,0,Low
1529276,1,Chennai Super Kings,15,15,6,0,15.0,0,1,Very High
1529276,1,Chennai Super Kings,16,2,6,1,2.0,1,0,Low
1529276,1,Chennai Super Kings,17,15,6,1,15.0,1,1,Very High
1529276,1,Chennai Super Kings,18,10,6,0,10.0,0,0,High
1529276,1,Chennai Super Kings,19,16,6,0,16.0,0,1,Very High
1529276,2,Mumbai Indians,0,7,6,1,7.0,1,0,Medium
1529276,2,Mumbai Indians,1,4,6,1,4.0,1,0,Low
1529276,2,Mumbai Indians,2,0,6,1,0.0,1,0,Low
1529276,2,Mumbai Indians,3,6,6,0,6.0,0,0,Medium
1529276,2,Mumbai Indians,4,7,6,0,7.0,0,0,Medium
1529276,2,Mumbai Indians,5,4,6,0,4.0,0,0,Low
1529276,2,Mumbai Indians,6,1,6,0,1.0,0,0,Low
1529276,2,Mumbai Indians,7,16,6,0,16.0,0,1,Very High
1529276,2,Mumbai Indians,8,10,6,0,10.0,0,0,High
1529276,2,Mumbai Indians,9,13,6,0,13.0,0,0,High
1529276,2,Mumbai Indians,10,9,6,0,9.0,0,0,Medium
1529276,2,Mumbai Indians,11,7,6,1,7.0,1,0,Medium
1529276,2,Mumbai Indians,12,2,6,2,2.0,1,0,Low
1529276,2,Mumbai Indians,13,3,6,1,3.0,1,0,Low
1529276,2,Mumbai Indians,14,4,6,0,4.0,0,0,Low
1529276,2,Mumbai Indians,15,5,6,0,5.0,0,0,Low
1529276,2,Mumbai Indians,16,1,6,1,1.0,1,0,Low
1529276,2,Mumbai Indians,17,2,6,1,2.0,1,0,Low
1529276,2,Mumbai Indians,18,2,6,1,2.0,1,0,Low
1529277,1,Gujarat Titans,0,7,6,0,7.0,0,0,Medium
1529277,1,Gujarat Titans,1,4,6,0,4.0,0,0,Low
1529277,1,Gujarat Titans,2,9,6,0,9.0,0,0,Medium
1529277,1,Gujarat Titans,3,11,6,0,11.0,0,0,High
1529277,1,Gujarat Titans,4,14,6,0,14.0,0,0,High
1529277,1,Gujarat Titans,5,12,6,0,12.0,0,0,High
1529277,1,Gujarat Titans,6,4,6,0,4.0,0,0,Low
1529277,1,Gujarat Titans,7,17,6,0,17.0,0,1,Very High
1529277,1,Gujarat Titans,8,16,6,0,16.0,0,1,Very High
1529277,1,Gujarat Titans,9,10,6,0,10.0,0,0,High
1529277,1,Gujarat Titans,10,12,6,0,12.0,0,0,High
1529277,1,Gujarat Titans,11,5,6,0,5.0,0,0,Low
1529277,1,Gujarat Titans,12,10,6,1,10.0,1,0,High
1529277,1,Gujarat Titans,13,10,6,0,10.0,0,0,High
1529277,1,Gujarat Titans,14,14,6,0,14.0,0,0,High
1529277,1,Gujarat Titans,15,15,6,1,15.0,1,1,Very High
1529277,1,Gujarat Titans,16,4,6,0,4.0,0,0,Low
1529277,1,Gujarat Titans,17,5,6,1,5.0,1,0,Low
1529277,1,Gujarat Titans,18,8,6,0,8.0,0,0,Medium
1529277,1,Gujarat Titans,19,18,6,0,18.0,0,1,Very High
1529277,2,Royal Challengers Bengaluru,0,5,6,0,5.0,0,0,Low
1529277,2,Royal Challengers Bengaluru,1,10,6,0,10.0,0,0,High
1529277,2,Royal Challengers Bengaluru,2,11,6,1,11.0,1,0,High
1529277,2,Royal Challengers Bengaluru,3,14,6,0,14.0,0,0,High
1529277,2,Royal Challengers Bengaluru,4,10,6,0,10.0,0,0,High
1529277,2,Royal Challengers Bengaluru,5,8,6,0,8.0,0,0,Medium
1529277,2,Royal Challengers Bengaluru,6,12,6,0,12.0,0,0,High
1529277,2,Royal Challengers Bengaluru,7,13,6,0,13.0,0,0,High
1529277,2,Royal Challengers Bengaluru,8,19,6,0,19.0,0,1,Very High
1529277,2,Royal Challengers Bengaluru,9,16,6,0,16.0,0,1,Very High
1529277,2,Royal Challengers Bengaluru,10,13,6,0,13.0,0,0,High
1529277,2,Royal Challengers Bengaluru,11,3,6,0,3.0,0,0,Low
1529277,2,Royal Challengers Bengaluru,12,7,6,1,7.0,1,0,Medium
1529277,2,Royal Challengers Bengaluru,13,17,6,1,17.0,1,1,Very High
1529277,2,Royal Challengers Bengaluru,14,13,6,1,13.0,1,0,High
1529277,2,Royal Challengers Bengaluru,15,4,6,1,4.0,1,0,Low
1529277,2,Royal Challengers Bengaluru,16,9,6,0,9.0,0,0,Medium
1529277,2,Royal Challengers Bengaluru,17,15,6,0,15.0,0,1,Very High
1529277,2,Royal Challengers Bengaluru,18,7,5,0,8.4,0,0,Medium
1529278,1,Delhi Capitals,0,8,6,0,8.0,0,0,Medium
1529278,1,Delhi Capitals,1,15,6,0,15.0,0,1,Very High
1529278,1,Delhi Capitals,2,12,6,1,12.0,1,0,High
1529278,1,Delhi Capitals,3,10,6,0,10.0,0,0,High
1529278,1,Delhi Capitals,4,16,6,0,16.0,0,1,Very High
1529278,1,Delhi Capitals,5,7,6,0,7.0,0,0,Medium
1529278,1,Delhi Capitals,6,10,6,0,10.0,0,0,High
1529278,1,Delhi Capitals,7,9,6,0,9.0,0,0,Medium
1529278,1,Delhi Capitals,8,7,6,0,7.0,0,0,Medium
1529278,1,Delhi Capitals,9,8,6,0,8.0,0,0,Medium
1529278,1,Delhi Capitals,10,12,6,0,12.0,0,0,High
1529278,1,Delhi Capitals,11,28,6,0,28.0,0,1,Very High
1529278,1,Delhi Capitals,12,11,6,0,11.0,0,0,High
1529278,1,Delhi Capitals,13,20,6,0,20.0,0,1,Very High
1529278,1,Delhi Capitals,14,16,6,0,16.0,0,1,Very High
1529278,1,Delhi Capitals,15,24,6,0,24.0,0,1,Very High
1529278,1,Delhi Capitals,16,13,6,0,13.0,0,0,High
1529278,1,Delhi Capitals,17,12,6,0,12.0,0,0,High
1529278,1,Delhi Capitals,18,17,6,1,17.0,1,1,Very High
1529278,1,Delhi Capitals,19,9,6,0,9.0,0,0,Medium
1529278,2,Punjab Kings,0,15,6,0,15.0,0,1,Very High
1529278,2,Punjab Kings,1,21,6,0,21.0,0,1,Very High
1529278,2,Punjab Kings,2,20,6,0,20.0,0,1,Very High
1529278,2,Punjab Kings,3,27,6,0,27.0,0,1,Very High
1529278,2,Punjab Kings,4,9,6,0,9.0,0,0,Medium
1529278,2,Punjab Kings,5,24,6,0,24.0,0,1,Very High
1529278,2,Punjab Kings,6,11,6,1,11.0,1,0,High
1529278,2,Punjab Kings,7,7,6,1,7.0,1,0,Medium
1529278,2,Punjab Kings,8,9,6,0,9.0,0,0,Medium
1529278,2,Punjab Kings,9,4,6,1,4.0,1,0,Low
1529278,2,Punjab Kings,10,14,6,0,14.0,0,0,High
1529278,2,Punjab Kings,11,12,6,0,12.0,0,0,High
1529278,2,Punjab Kings,12,4,6,0,4.0,0,0,Low
1529278,2,Punjab Kings,13,15,6,0,15.0,0,1,Very High
1529278,2,Punjab Kings,14,10,6,1,10.0,1,0,High
1529278,2,Punjab Kings,15,23,6,0,23.0,0,1,Very High
1529278,2,Punjab Kings,16,16,6,0,16.0,0,1,Very High
1529278,2,Punjab Kings,17,10,6,0,10.0,0,0,High
1529278,2,Punjab Kings,18,13,5,0,15.6,0,0,High
1529279,1,Rajasthan Royals,0,25,6,0,25.0,0,1,Very High
1529279,1,Rajasthan Royals,1,11,6,0,11.0,0,0,High
1529279,1,Rajasthan Royals,2,6,6,1,6.0,1,0,Medium
1529279,1,Rajasthan Royals,3,9,6,0,9.0,0,0,Medium
1529279,1,Rajasthan Royals,4,12,6,0,12.0,0,0,High
1529279,1,Rajasthan Royals,5,13,6,0,13.0,0,0,High
1529279,1,Rajasthan Royals,6,16,6,0,16.0,0,1,Very High
1529279,1,Rajasthan Royals,7,3,6,0,3.0,0,0,Low
1529279,1,Rajasthan Royals,8,9,6,0,9.0,0,0,Medium
1529279,1,Rajasthan Royals,9,8,6,0,8.0,0,0,Medium
1529279,1,Rajasthan Royals,10,15,6,0,15.0,0,1,Very High
1529279,1,Rajasthan Royals,11,15,6,0,15.0,0,1,Very High
1529279,1,Rajasthan Royals,12,11,6,1,11.0,1,0,High
1529279,1,Rajasthan Royals,13,22,6,1,22.0,1,1,Very High
1529279,1,Rajasthan Royals,14,9,6,0,9.0,0,0,Medium
1529279,1,Rajasthan Royals,15,7,6,0,7.0,0,0,Medium
1529279,1,Rajasthan Royals,16,4,6,1,4.0,1,0,Low
1529279,1,Rajasthan Royals,17,18,6,0,18.0,0,1,Very High
1529279,1,Rajasthan Royals,18,5,6,1,5.0,1,0,Low
1529279,1,Rajasthan Royals,19,10,6,1,10.0,1,0,High
1529279,2,Sunrisers Hyderabad,0,13,6,1,13.0,1,0,High
1529279,2,Sunrisers Hyderabad,1,13,6,0,13.0,0,0,High
1529279,2,Sunrisers Hyderabad,2,12,6,0,12.0,0,0,High
1529279,2,Sunrisers Hyderabad,3,19,6,0,19.0,0,1,Very High
1529279,2,Sunrisers Hyderabad,4,13,6,0,13.0,0,0,High
1529279,2,Sunrisers Hyderabad,5,19,6,0,19.0,0,1,Very High
1529279,2,Sunrisers Hyderabad,6,12,6,0,12.0,0,0,High
1529279,2,Sunrisers Hyderabad,7,11,6,0,11.0,0,0,High
1529279,2,Sunrisers Hyderabad,8,13,6,0,13.0,0,0,High
1529279,2,Sunrisers Hyderabad,9,14,6,1,14.0,1,0,High
1529279,2,Sunrisers Hyderabad,10,16,6,0,16.0,0,1,Very High
1529279,2,Sunrisers Hyderabad,11,11,6,0,11.0,0,0,High
1529279,2,Sunrisers Hyderabad,12,1,6,1,1.0,1,0,Low
1529279,2,Sunrisers Hyderabad,13,13,6,0,13.0,0,0,High
1529279,2,Sunrisers Hyderabad,14,8,6,0,8.0,0,0,Medium
1529279,2,Sunrisers Hyderabad,15,5,6,0,5.0,0,0,Low
1529279,2,Sunrisers Hyderabad,16,20,6,0,20.0,0,1,Very High
1529279,2,Sunrisers Hyderabad,17,7,6,2,7.0,1,0,Medium
1529279,2,Sunrisers Hyderabad,18,9,3,0,18.0,0,0,Medium
1529280,1,Chennai Super Kings,0,1,6,0,1.0,0,0,Low
1529280,1,Chennai Super Kings,1,10,6,0,10.0,0,0,High
1529280,1,Chennai Super Kings,2,10,6,0,10.0,0,0,High
1529280,1,Chennai Super Kings,3,4,6,2,4.0,1,0,Low
1529280,1,Chennai Super Kings,4,1,6,1,1.0,1,0,Low
1529280,1,Chennai Super Kings,5,2,6,0,2.0,0,0,Low
1529280,1,Chennai Super Kings,6,5,6,0,5.0,0,0,Low
1529280,1,Chennai Super Kings,7,3,6,0,3.0,0,0,Low
1529280,1,Chennai Super Kings,8,2,6,1,2.0,1,0,Low
1529280,1,Chennai Super Kings,9,5,6,0,5.0,0,0,Low
1529280,1,Chennai Super Kings,10,2,6,0,2.0,0,0,Low
1529280,1,Chennai Super Kings,11,6,6,0,6.0,0,0,Medium
1529280,1,Chennai Super Kings,12,15,6,0,15.0,0,1,Very High
1529280,1,Chennai Super Kings,13,9,6,0,9.0,0,0,Medium
1529280,1,Chennai Super Kings,14,21,6,0,21.0,0,1,Very High
1529280,1,Chennai Super Kings,15,6,6,1,6.0,1,0,Medium
1529280,1,Chennai Super Kings,16,11,6,0,11.0,0,0,High
1529280,1,Chennai Super Kings,17,9,6,1,9.0,1,0,Medium
1529280,1,Chennai Super Kings,18,20,6,1,20.0,1,1,Very High
1529280,1,Chennai Super Kings,19,15,6,0,15.0,0,1,Very High
1529280,2,Gujarat Titans,0,11,6,0,11.0,0,0,High
1529280,2,Gujarat Titans,1,2,6,0,2.0,0,0,Low
1529280,2,Gujarat Titans,2,17,6,0,17.0,0,1,Very High
1529280,2,Gujarat Titans,3,1,6,0,1.0,0,0,Low
1529280,2,Gujarat Titans,4,11,6,0,11.0,0,0,High
1529280,2,Gujarat Titans,5,13,6,0,13.0,0,0,High
1529280,2,Gujarat Titans,6,5,6,1,5.0,1,0,Low
1529280,2,Gujarat Titans,7,9,6,0,9.0,0,0,Medium
1529280,2,Gujarat Titans,8,6,6,0,6.0,0,0,Medium
1529280,2,Gujarat Titans,9,7,6,0,7.0,0,0,Medium
1529280,2,Gujarat Titans,10,11,6,0,11.0,0,0,High
1529280,2,Gujarat Titans,11,9,6,0,9.0,0,0,Medium
1529280,2,Gujarat Titans,12,16,6,0,16.0,0,1,Very High
1529280,2,Gujarat Titans,13,11,6,0,11.0,0,0,High
1529280,2,Gujarat Titans,14,9,6,0,9.0,0,0,Medium
1529280,2,Gujarat Titans,15,16,6,0,16.0,0,1,Very High
1529280,2,Gujarat Titans,16,8,4,1,12.0,1,0,Medium
1529281,1,Kolkata Knight Riders,0,2,6,0,2.0,0,0,Low
1529281,1,Kolkata Knight Riders,1,1,6,1,1.0,1,0,Low
1529281,1,Kolkata Knight Riders,2,10,6,0,10.0,0,0,High
1529281,1,Kolkata Knight Riders,3,8,6,1,8.0,1,0,Medium
1529281,1,Kolkata Knight Riders,4,6,6,1,6.0,1,0,Medium
1529281,1,Kolkata Knight Riders,5,4,6,0,4.0,0,0,Low
1529281,1,Kolkata Knight Riders,6,6,6,1,6.0,1,0,Medium
1529281,1,Kolkata Knight Riders,7,6,6,0,6.0,0,0,Medium
1529281,1,Kolkata Knight Riders,8,16,6,0,16.0,0,1,Very High
1529281,1,Kolkata Knight Riders,9,5,6,0,5.0,0,0,Low
1529281,1,Kolkata Knight Riders,10,9,6,2,9.0,1,0,Medium
1529281,1,Kolkata Knight Riders,11,4,6,0,4.0,0,0,Low
1529281,1,Kolkata Knight Riders,12,3,6,0,3.0,0,0,Low
1529281,1,Kolkata Knight Riders,13,10,6,0,10.0,0,0,High
1529281,1,Kolkata Knight Riders,14,2,6,1,2.0,1,0,Low
1529281,1,Kolkata Knight Riders,15,7,6,0,7.0,0,0,Medium
1529281,1,Kolkata Knight Riders,16,5,6,0,5.0,0,0,Low
1529281,1,Kolkata Knight Riders,17,7,6,0,7.0,0,0,Medium
1529281,1,Kolkata Knight Riders,18,17,6,0,17.0,0,1,Very High
1529281,1,Kolkata Knight Riders,19,26,6,0,26.0,0,1,Very High
1529281,2,Lucknow Super Giants,0,8,6,0,8.0,0,0,Medium
1529281,2,Lucknow Super Giants,1,1,6,1,1.0,1,0,Low
1529281,2,Lucknow Super Giants,2,8,6,0,8.0,0,0,Medium
1529281,2,Lucknow Super Giants,3,5,6,0,5.0,0,0,Low
1529281,2,Lucknow Super Giants,4,8,6,0,8.0,0,0,Medium
1529281,2,Lucknow Super Giants,5,7,6,0,7.0,0,0,Medium
1529281,2,Lucknow Super Giants,6,5,6,0,5.0,0,0,Low
1529281,2,Lucknow Super Giants,7,5,6,0,5.0,0,0,Low
1529281,2,Lucknow Super Giants,8,10,6,0,10.0,0,0,High
1529281,2,Lucknow Super Giants,9,6,6,0,6.0,0,0,Medium
1529281,2,Lucknow Super Giants,10,4,6,1,4.0,1,0,Low
1529281,2,Lucknow Super Giants,11,7,6,0,7.0,0,0,Medium
1529281,2,Lucknow Super Giants,12,7,6,1,7.0,1,0,Medium
1529281,2,Lucknow Super Giants,13,8,6,1,8.0,1,0,Medium
1529281,2,Lucknow Super Giants,14,3,6,0,3.0,0,0,Low
1529281,2,Lucknow Super Giants,15,12,6,1,12.0,1,0,High
1529281,2,Lucknow Super Giants,16,14,6,0,14.0,0,0,High
1529281,2,Lucknow Super Giants,17,10,6,1,10.0,1,0,High
1529281,2,Lucknow Super Giants,18,11,6,1,11.0,1,0,High
1529281,2,Lucknow Super Giants,19,16,6,1,16.0,1,1,Very High
1529281,3,Lucknow Super Giants,0,1,3,2,2.0,1,0,Low
1529281,4,Kolkata Knight Riders,0,4,1,0,24.0,0,0,Low
1529282,1,Delhi Capitals,0,2,6,1,2.0,1,0,Low
1529282,1,Delhi Capitals,1,5,6,2,5.0,1,0,Low
1529282,1,Delhi Capitals,2,1,6,2,1.0,1,0,Low
1529282,1,Delhi Capitals,3,1,6,1,1.0,1,0,Low
1529282,1,Delhi Capitals,4,2,6,0,2.0,0,0,Low
1529282,1,Delhi Capitals,5,2,6,0,2.0,0,0,Low
1529282,1,Delhi Capitals,6,12,6,0,12.0,0,0,High
1529282,1,Delhi Capitals,7,9,6,0,9.0,0,0,Medium
1529282,1,Delhi Capitals,8,9,6,1,9.0,1,0,Medium
1529282,1,Delhi Capitals,9,3,6,0,3.0,0,0,Low
1529282,1,Delhi Capitals,10,12,6,0,12.0,0,0,High
1529282,1,Delhi Capitals,11,1,6,0,1.0,0,0,Low
1529282,1,Delhi Capitals,12,5,6,1,5.0,1,0,Low
1529282,1,Delhi Capitals,13,3,6,0,3.0,0,0,Low
1529282,1,Delhi Capitals,14,4,6,0,4.0,0,0,Low
1529282,1,Delhi Capitals,15,0,6,1,0.0,1,0,Low
1529282,1,Delhi Capitals,16,4,3,1,8.0,1,0,Low
1529282,2,Royal Challengers Bengaluru,0,7,6,0,7.0,0,0,Medium
1529282,2,Royal Challengers Bengaluru,1,6,6,0,6.0,0,0,Medium
1529282,2,Royal Challengers Bengaluru,2,14,6,1,14.0,1,0,High
1529282,2,Royal Challengers Bengaluru,3,12,6,0,12.0,0,0,High
1529282,2,Royal Challengers Bengaluru,4,21,6,0,21.0,0,1,Very High
1529282,2,Royal Challengers Bengaluru,5,5,6,0,5.0,0,0,Low
1529282,2,Royal Challengers Bengaluru,6,12,3,0,24.0,0,0,High
1529283,1,Punjab Kings,0,8,6,0,8.0,0,0,Medium
1529283,1,Punjab Kings,1,21,6,0,21.0,0,1,Very High
1529283,1,Punjab Kings,2,8,6,1,8.0,1,0,Medium
1529283,1,Punjab Kings,3,11,6,0,11.0,0,0,High
1529283,1,Punjab Kings,4,4,6,0,4.0,0,0,Low
1529283,1,Punjab Kings,5,13,6,0,13.0,0,0,High
1529283,1,Punjab Kings,6,15,6,0,15.0,0,1,Very High
1529283,1,Punjab Kings,7,15,6,0,15.0,0,1,Very High
1529283,1,Punjab Kings,8,6,6,1,6.0,1,0,Medium
1529283,1,Punjab Kings,9,6,6,0,6.0,0,0,Medium
1529283,1,Punjab Kings,10,11,6,0,11.0,0,0,High
1529283,1,Punjab Kings,11,9,6,0,9.0,0,0,Medium
1529283,1,Punjab Kings,12,7,6,0,7.0,0,0,Medium
1529283,1,Punjab Kings,13,10,6,1,10.0,1,0,High
1529283,1,Punjab Kings,14,6,6,0,6.0,0,0,Medium
1529283,1,Punjab Kings,15,10,6,0,10.0,0,0,High
1529283,1,Punjab Kings,16,7,6,0,7.0,0,0,Medium
1529283,1,Punjab Kings,17,14,6,1,14.0,1,0,High
1529283,1,Punjab Kings,18,17,6,0,17.0,0,1,Very High
1529283,1,Punjab Kings,19,24,6,0,24.0,0,1,Very High
1529283,2,Rajasthan Royals,0,15,6,0,15.0,0,1,Very High
1529283,2,Rajasthan Royals,1,17,6,0,17.0,0,1,Very High
1529283,2,Rajasthan Royals,2,12,6,0,12.0,0,0,High
1529283,2,Rajasthan Royals,3,22,6,1,22.0,1,1,Very High
1529283,2,Rajasthan Royals,4,2,6,0,2.0,0,0,Low
1529283,2,Rajasthan Royals,5,16,6,0,16.0,0,1,Very High
1529283,2,Rajasthan Royals,6,6,6,0,6.0,0,0,Medium
1529283,2,Rajasthan Royals,7,5,6,0,5.0,0,0,Low
1529283,2,Rajasthan Royals,8,8,6,0,8.0,0,0,Medium
1529283,2,Rajasthan Royals,9,6,6,1,6.0,1,0,Medium
1529283,2,Rajasthan Royals,10,9,6,0,9.0,0,0,Medium
1529283,2,Rajasthan Royals,11,13,6,1,13.0,1,0,High
1529283,2,Rajasthan Royals,12,8,6,0,8.0,0,0,Medium
1529283,2,Rajasthan Royals,13,12,6,1,12.0,1,0,High
1529283,2,Rajasthan Royals,14,14,6,0,14.0,0,0,High
1529283,2,Rajasthan Royals,15,15,6,0,15.0,0,1,Very High
1529283,2,Rajasthan Royals,16,8,6,0,8.0,0,0,Medium
1529283,2,Rajasthan Royals,17,17,6,0,17.0,0,1,Very High
1529283,2,Rajasthan Royals,18,16,6,0,16.0,0,1,Very High
1529283,2,Rajasthan Royals,19,7,2,0,21.0,0,0,Medium
1529284,1,Mumbai Indians,0,6,6,0,6.0,0,0,Medium
1529284,1,Mumbai Indians,1,15,6,0,15.0,0,1,Very High
1529284,1,Mumbai Indians,2,16,6,0,16.0,0,1,Very High
1529284,1,Mumbai Indians,3,7,6,0,7.0,0,0,Medium
1529284,1,Mumbai Indians,4,16,6,0,16.0,0,1,Very High
1529284,1,Mumbai Indians,5,18,6,0,18.0,0,1,Very High
1529284,1,Mumbai Indians,6,15,6,0,15.0,0,1,Very High
1529284,1,Mumbai Indians,7,17,6,1,17.0,1,1,Very High
1529284,1,Mumbai Indians,8,3,6,1,3.0,1,0,Low
1529284,1,Mumbai Indians,9,11,6,0,11.0,0,0,High
1529284,1,Mumbai Indians,10,13,6,0,13.0,0,0,High
1529284,1,Mumbai Indians,11,19,6,0,19.0,0,1,Very High
1529284,1,Mumbai Indians,12,7,6,0,7.0,0,0,Medium
1529284,1,Mumbai Indians,13,4,6,1,4.0,1,0,Low
1529284,1,Mumbai Indians,14,14,6,0,14.0,0,0,High
1529284,1,Mumbai Indians,15,21,6,0,21.0,0,1,Very High
1529284,1,Mumbai Indians,16,6,6,0,6.0,0,0,Medium
1529284,1,Mumbai Indians,17,13,6,0,13.0,0,0,High
1529284,1,Mumbai Indians,18,8,6,1,8.0,1,0,Medium
1529284,1,Mumbai Indians,19,14,6,1,14.0,1,0,High
1529284,2,Sunrisers Hyderabad,0,10,6,0,10.0,0,0,High
1529284,2,Sunrisers Hyderabad,1,13,6,0,13.0,0,0,High
1529284,2,Sunrisers Hyderabad,2,18,6,0,18.0,0,1,Very High
1529284,2,Sunrisers Hyderabad,3,19,6,0,19.0,0,1,Very High
1529284,2,Sunrisers Hyderabad,4,12,6,0,12.0,0,0,High
1529284,2,Sunrisers Hyderabad,5,18,6,0,18.0,0,1,Very High
1529284,2,Sunrisers Hyderabad,6,23,6,0,23.0,0,1,Very High
1529284,2,Sunrisers Hyderabad,7,11,6,0,11.0,0,0,High
1529284,2,Sunrisers Hyderabad,8,4,6,2,4.0,1,0,Low
1529284,2,Sunrisers Hyderabad,9,4,6,1,4.0,1,0,Low
1529284,2,Sunrisers Hyderabad,10,16,6,0,16.0,0,1,Very High
1529284,2,Sunrisers Hyderabad,11,18,6,0,18.0,0,1,Very High
1529284,2,Sunrisers Hyderabad,12,6,6,0,6.0,0,0,Medium
1529284,2,Sunrisers Hyderabad,13,13,6,0,13.0,0,0,High
1529284,2,Sunrisers Hyderabad,14,4,6,0,4.0,0,0,Low
1529284,2,Sunrisers Hyderabad,15,19,6,0,19.0,0,1,Very High
1529284,2,Sunrisers Hyderabad,16,8,6,1,8.0,1,0,Medium
1529284,2,Sunrisers Hyderabad,17,13,6,0,13.0,0,0,High
1529284,2,Sunrisers Hyderabad,18,16,4,0,24.0,0,1,Very High
1529285,1,Royal Challengers Bengaluru,0,6,6,0,6.0,0,0,Medium
1529285,1,Royal Challengers Bengaluru,1,21,6,0,21.0,0,1,Very High
1529285,1,Royal Challengers Bengaluru,2,7,6,1,7.0,1,0,Medium
1529285,1,Royal Challengers Bengaluru,3,5,6,1,5.0,1,0,Low
1529285,1,Royal Challengers Bengaluru,4,14,6,0,14.0,0,0,High
1529285,1,Royal Challengers Bengaluru,5,6,6,0,6.0,0,0,Medium
1529285,1,Royal Challengers Bengaluru,6,12,6,0,12.0,0,0,High
1529285,1,Royal Challengers Bengaluru,7,9,6,1,9.0,1,0,Medium
1529285,1,Royal Challengers Bengaluru,8,9,6,1,9.0,1,0,Medium
1529285,1,Royal Challengers Bengaluru,9,2,6,1,2.0,1,0,Low
1529285,1,Royal Challengers Bengaluru,10,6,6,1,6.0,1,0,Medium
1529285,1,Royal Challengers Bengaluru,11,3,6,0,3.0,0,0,Low
1529285,1,Royal Challengers Bengaluru,12,13,6,0,13.0,0,0,High
1529285,1,Royal Challengers Bengaluru,13,13,6,1,13.0,1,0,High
1529285,1,Royal Challengers Bengaluru,14,6,6,1,6.0,1,0,Medium
1529285,1,Royal Challengers Bengaluru,15,1,6,0,1.0,0,0,Low
1529285,1,Royal Challengers Bengaluru,16,3,6,0,3.0,0,0,Low
1529285,1,Royal Challengers Bengaluru,17,7,6,0,7.0,0,0,Medium
1529285,1,Royal Challengers Bengaluru,18,12,6,0,12.0,0,0,High
1529285,1,Royal Challengers Bengaluru,19,0,2,2,0.0,1,0,Low
1529285,2,Gujarat Titans,0,12,6,0,12.0,0,0,High
1529285,2,Gujarat Titans,1,24,6,0,24.0,0,1,Very High
